pid,night_number,episode_index,train_index,cue_index,cue_type,took_place,epoch_sec,event_time_boston,volume,arousal_detected
299342693996,2,3,1,0,induction,True,23996,05:11:51,0,False
299342693996,2,3,1,1,induction,True,23999,05:11:54,0.01,False
299342693996,2,3,1,2,induction,True,24002,05:11:57,0.02,False
299342693996,2,3,1,3,induction,True,24005,05:12:00,0.03,False
299342693996,2,3,1,4,induction,True,24008,05:12:03,0.04,False
299342693996,2,3,1,5,induction,True,24011,05:12:06,0.05,False
299342693996,2,3,1,6,induction,True,24014,05:12:09,0.06,False
299342693996,2,3,1,7,induction,True,24017,05:12:12,0.07,False
299342693996,2,3,1,8,induction,True,24020,05:12:15,0.08,False
299342693996,2,3,1,9,induction,True,24023,05:12:18,0.09,False
299342693996,2,3,1,10,induction,True,24026,05:12:21,0.1,False
299342693996,2,3,1,11,induction,True,24029,05:12:24,0.15,False
299342693996,2,3,1,12,induction,True,24032,05:12:27,0.2,False
299342693996,2,3,1,13,induction,True,24035,05:12:30,0.25,False
299342693996,2,3,1,14,induction,True,24038,05:12:33,0.3,False
299342693996,2,3,1,15,induction,True,24041,05:12:36,0.35,False
299342693996,2,3,1,16,induction,True,24044,05:12:39,0.4,False
299342693996,2,3,1,17,induction,True,24047,05:12:42,0.45,False
299342693996,2,3,1,18,induction,True,24050,05:12:45,0.5,False
299342693996,2,3,1,19,induction,True,24053,05:12:48,0.55,False
299342693996,2,3,1,20,induction,True,24056,05:12:51,0.6,False
299342693996,2,3,1,21,induction,True,24059,05:12:54,0.65,False
299342693996,2,3,1,22,induction,True,24062,05:12:57,0.7,False
299342693996,2,3,1,23,induction,True,24065,05:13:00,0.75,False
299342693996,2,3,1,24,induction,True,24068,05:13:03,0.8,False
299342693996,2,3,1,25,induction,True,24071,05:13:06,0.85,False
299342693996,2,3,1,26,induction,True,24074,05:13:09,0.9,False
299342693996,2,3,1,27,induction,True,24077,05:13:12,0.95,False
299342693996,2,3,1,28,induction,True,24080,05:13:15,1,False
299542783686,1,0,0,,disruptive,True,15577,04:24:54,,
299542783686,1,0,0,0,induction,True,15697,04:26:54,0,False
299542783686,1,0,0,1,induction,True,15700,04:26:57,0.01,False
299542783686,1,0,0,2,induction,True,15703,04:27:00,0.02,False
299542783686,1,0,0,3,induction,True,15706,04:27:03,0.03,False
299542783686,1,0,0,4,induction,True,15709,04:27:06,0.04,False
299542783686,1,0,0,5,induction,True,15712,04:27:09,0.05,False
299542783686,1,0,0,6,induction,True,15715,04:27:12,0.06,False
299542783686,1,0,0,7,induction,True,15718,04:27:15,0.07,False
299542783686,1,0,0,8,induction,True,15721,04:27:18,0.08,False
299542783686,1,0,0,9,induction,True,15724,04:27:21,0.09,False
299542783686,1,0,0,10,induction,True,15727,04:27:24,0.1,False
299542783686,1,0,0,11,induction,True,15730,04:27:27,0.15,False
299542783686,1,0,0,12,induction,True,15733,04:27:30,0.2,False
299542783686,1,0,0,13,induction,True,15736,04:27:33,0.25,False
299542783686,1,0,0,14,induction,True,15739,04:27:36,0.3,False
299542783686,1,0,0,15,induction,True,15742,04:27:39,0.35,False
299542783686,1,0,0,16,induction,True,15745,04:27:42,0.4,False
299542783686,1,0,0,17,induction,True,15748,04:27:45,0.45,False
299542783686,1,0,0,18,induction,True,15751,04:27:48,0.5,False
299542783686,1,0,0,19,induction,True,15754,04:27:51,0.55,False
299542783686,1,0,0,20,induction,True,15757,04:27:54,0.6,False
299542783686,1,0,0,21,induction,True,15760,04:27:57,0.65,False
299542783686,1,0,0,22,induction,True,15763,04:28:00,0.7,True
299542783686,1,1,0,,disruptive,True,16308,04:37:05,,
299542783686,1,1,0,0,induction,True,16428,04:39:05,0,False
299542783686,1,1,0,1,induction,True,16431,04:39:08,0.01,False
299542783686,1,1,0,2,induction,True,16434,04:39:11,0.02,False
299542783686,1,1,0,3,induction,True,16437,04:39:14,0.03,False
299542783686,1,1,0,4,induction,True,16440,04:39:17,0.04,False
299542783686,1,1,0,5,induction,True,16443,04:39:20,0.05,False
299542783686,1,1,0,6,induction,True,16446,04:39:23,0.06,False
299542783686,1,1,0,7,induction,True,16449,04:39:26,0.07,False
299542783686,1,1,0,8,induction,True,16452,04:39:29,0.08,False
299542783686,1,1,0,9,induction,True,16455,04:39:32,0.09,False
299542783686,1,1,0,10,induction,True,16458,04:39:35,0.1,False
299542783686,1,1,0,11,induction,True,16461,04:39:38,0.15,False
299542783686,1,1,0,12,induction,True,16464,04:39:41,0.2,False
299542783686,1,1,0,13,induction,True,16467,04:39:44,0.25,False
299542783686,1,1,0,14,induction,True,16470,04:39:47,0.3,False
299542783686,1,1,0,15,induction,True,16473,04:39:50,0.35,False
299542783686,1,1,0,16,induction,True,16476,04:39:53,0.4,False
299542783686,1,1,0,17,induction,True,16479,04:39:56,0.45,False
299542783686,1,1,0,18,induction,True,16482,04:39:59,0.5,False
299542783686,1,1,0,19,induction,True,16485,04:40:02,0.55,True
299542783686,1,2,0,,disruptive,True,18568,05:14:45,,
299542783686,1,2,0,0,induction,True,18688,05:16:45,0,False
299542783686,1,2,0,1,induction,True,18691,05:16:48,0.01,False
299542783686,1,2,0,2,induction,True,18694,05:16:51,0.02,False
299542783686,1,2,0,3,induction,True,18697,05:16:54,0.03,False
299542783686,1,2,0,4,induction,True,18700,05:16:57,0.04,False
299542783686,1,2,0,5,induction,True,18703,05:17:00,0.05,False
299542783686,1,2,0,6,induction,True,18706,05:17:03,0.06,False
299542783686,1,2,0,7,induction,True,18709,05:17:06,0.07,False
299542783686,1,2,0,8,induction,True,18712,05:17:09,0.08,False
299542783686,1,2,0,9,induction,True,18715,05:17:12,0.09,False
299542783686,1,2,0,10,induction,True,18718,05:17:15,0.1,False
299542783686,1,2,0,11,induction,True,18721,05:17:18,0.15,False
299542783686,1,2,0,12,induction,True,18724,05:17:21,0.2,False
299542783686,1,2,0,13,induction,True,18727,05:17:24,0.25,False
299542783686,1,2,0,14,induction,True,18730,05:17:27,0.3,False
299542783686,1,2,0,15,induction,True,18733,05:17:30,0.35,False
299542783686,1,2,0,16,induction,True,18736,05:17:33,0.4,False
299542783686,1,2,0,17,induction,True,18739,05:17:36,0.45,False
299542783686,1,2,0,18,induction,True,18742,05:17:39,0.5,False
299542783686,1,2,0,19,induction,True,18745,05:17:42,0.55,False
299542783686,1,2,0,20,induction,True,18748,05:17:45,0.6,False
299542783686,1,2,0,21,induction,True,18751,05:17:48,0.65,False
299542783686,1,2,0,22,induction,True,18754,05:17:51,0.7,False
299542783686,1,2,0,23,induction,True,18757,05:17:54,0.75,False
299542783686,1,2,0,24,induction,True,18760,05:17:57,0.8,False
299542783686,1,2,0,25,induction,True,18763,05:18:00,0.85,False
299542783686,1,2,0,26,induction,True,18766,05:18:03,0.9,False
299542783686,1,2,0,27,induction,True,18769,05:18:06,0.95,False
299542783686,1,2,0,28,induction,True,18772,05:18:09,1,False
299542783686,1,2,1,,disruptive,True,18775,05:18:12,,
299542783686,1,2,1,0,induction,True,18895,05:20:12,0,False
299542783686,1,2,1,1,induction,True,18898,05:20:15,0.01,False
299542783686,1,2,1,2,induction,True,18901,05:20:18,0.02,False
299542783686,1,2,1,3,induction,True,18904,05:20:21,0.03,False
299542783686,1,2,1,4,induction,True,18907,05:20:24,0.04,False
299542783686,1,2,1,5,induction,True,18910,05:20:27,0.05,False
299542783686,1,2,1,6,induction,True,18913,05:20:30,0.06,False
299542783686,1,2,1,7,induction,True,18916,05:20:33,0.07,False
299542783686,1,2,1,8,induction,True,18919,05:20:36,0.08,False
299542783686,1,2,1,9,induction,True,18922,05:20:39,0.09,False
299542783686,1,2,1,10,induction,True,18925,05:20:42,0.1,False
299542783686,1,2,1,11,induction,True,18928,05:20:45,0.15,False
299542783686,1,2,1,12,induction,True,18931,05:20:48,0.2,False
299542783686,1,2,1,13,induction,True,18934,05:20:51,0.25,False
299542783686,1,2,1,14,induction,True,18937,05:20:54,0.3,False
299542783686,1,2,1,15,induction,True,18940,05:20:57,0.35,False
299542783686,1,2,1,16,induction,True,18943,05:21:00,0.4,False
299542783686,1,2,1,17,induction,True,18946,05:21:03,0.45,False
299542783686,1,2,1,18,induction,True,18949,05:21:06,0.5,False
299542783686,1,2,1,19,induction,True,18952,05:21:09,0.55,False
299542783686,1,2,1,20,induction,True,18955,05:21:12,0.6,False
299542783686,1,2,1,21,induction,True,18958,05:21:15,0.65,False
299542783686,1,2,1,22,induction,True,18961,05:21:18,0.7,False
299542783686,1,2,1,23,induction,True,18964,05:21:21,0.75,False
299542783686,1,2,1,24,induction,True,18967,05:21:24,0.8,False
299542783686,1,2,1,25,induction,True,18970,05:21:27,0.85,False
299542783686,1,2,1,26,induction,True,18973,05:21:30,0.9,False
299542783686,1,2,1,27,induction,True,18976,05:21:33,0.95,False
299542783686,1,2,1,28,induction,True,18979,05:21:36,1,True
299542783686,1,2,2,,disruptive,True,19281,05:26:38,,
299542783686,1,2,2,0,induction,True,19401,05:28:38,0,False
309772723476,8,0,0,,disruptive,True,14772,04:46:13,,
309772723476,8,0,0,0,induction,True,14891,04:48:12,0,False
309772723476,8,0,0,1,induction,True,14894,04:48:15,0.01,False
309772723476,8,0,0,2,induction,True,14897,04:48:18,0.02,False
309772723476,8,0,0,3,induction,True,14900,04:48:21,0.03,False
309772723476,8,0,0,4,induction,True,14903,04:48:24,0.04,False
309772723476,8,0,0,5,induction,True,14906,04:48:27,0.05,False
309772723476,8,0,0,6,induction,True,14909,04:48:30,0.06,False
309772723476,8,0,0,7,induction,True,14912,04:48:33,0.07,False
309772723476,8,0,0,8,induction,True,14915,04:48:36,0.08,False
309772723476,8,0,0,9,induction,True,14918,04:48:39,0.09,False
309772723476,8,0,0,10,induction,True,14921,04:48:42,0.1,False
309772723476,8,0,0,11,induction,True,14924,04:48:45,0.15,False
309772723476,8,0,0,12,induction,True,14927,04:48:48,0.2,False
309772723476,8,0,0,13,induction,True,14930,04:48:51,0.25,False
309772723476,8,0,0,14,induction,True,14933,04:48:54,0.3,False
309772723476,8,0,0,15,induction,True,14936,04:48:57,0.35,False
309772723476,8,0,0,16,induction,True,14939,04:49:00,0.4,False
309772723476,8,0,0,17,induction,True,14942,04:49:03,0.45,False
309772723476,8,0,0,18,induction,True,14945,04:49:06,0.5,False
309772723476,8,0,0,19,induction,True,14948,04:49:09,0.55,False
309772723476,8,0,0,20,induction,True,14951,04:49:12,0.6,False
309772723476,8,0,0,21,induction,True,14954,04:49:15,0.65,False
309772723476,8,0,0,22,induction,True,14957,04:49:18,0.7,False
309772723476,8,0,0,23,induction,True,14960,04:49:21,0.75,False
309772723476,8,0,0,24,induction,True,14963,04:49:24,0.8,False
309772723476,8,0,0,25,induction,True,14966,04:49:27,0.85,False
309772723476,8,0,0,26,induction,True,14969,04:49:30,0.9,False
309772723476,8,0,0,27,induction,True,14972,04:49:33,0.95,False
309772723476,8,0,0,28,induction,True,14975,04:49:36,1,False
309772723476,8,0,1,,disruptive,True,14978,04:49:39,,
309772723476,8,0,1,0,induction,True,15097,04:51:38,0,False
309772723476,8,13,0,,disruptive,True,22041,06:47:22,,
309772723476,8,13,0,0,induction,True,22160,06:49:21,0,False
309772723476,8,13,0,1,induction,True,22163,06:49:24,0.01,False
309772723476,8,13,0,2,induction,True,22166,06:49:27,0.02,False
309772723476,8,13,0,3,induction,True,22169,06:49:30,0.03,False
309772723476,8,13,0,4,induction,True,22172,06:49:33,0.04,False
309772723476,8,13,0,5,induction,True,22175,06:49:36,0.05,False
309772723476,8,13,0,6,induction,True,22178,06:49:39,0.06,False
309772723476,8,13,0,7,induction,True,22181,06:49:42,0.07,False
309772723476,8,13,0,8,induction,True,22184,06:49:45,0.08,False
309772723476,8,13,0,9,induction,True,22187,06:49:48,0.09,False
309772723476,8,13,0,10,induction,True,22190,06:49:51,0.1,False
309772723476,8,13,0,11,induction,True,22193,06:49:54,0.15,False
309772723476,8,13,0,12,induction,True,22196,06:49:57,0.2,False
309772723476,8,13,0,13,induction,True,22199,06:50:00,0.25,False
309772723476,8,13,0,14,induction,True,22202,06:50:03,0.3,False
309772723476,8,13,0,15,induction,True,22205,06:50:06,0.35,False
309772723476,8,13,0,16,induction,True,22208,06:50:09,0.4,False
309772723476,8,13,0,17,induction,True,22211,06:50:12,0.45,False
309772723476,8,13,0,18,induction,True,22214,06:50:15,0.5,False
309772723476,8,13,0,19,induction,True,22217,06:50:18,0.55,False
309772723476,8,13,0,20,induction,True,22220,06:50:21,0.6,False
309772723476,8,13,0,21,induction,True,22223,06:50:24,0.65,False
309772723476,8,13,0,22,induction,True,22226,06:50:27,0.7,False
309772723476,8,13,0,23,induction,True,22229,06:50:30,0.75,False
309772723476,8,13,0,24,induction,True,22232,06:50:33,0.8,False
309772723476,8,13,0,25,induction,True,22235,06:50:36,0.85,False
309772723476,8,13,0,26,induction,True,22238,06:50:39,0.9,False
309772723476,8,13,0,27,induction,True,22241,06:50:42,0.95,False
309772723476,8,13,0,28,induction,True,22244,06:50:45,1,False
309772723476,8,13,1,,disruptive,True,22247,06:50:48,,
309772723476,8,13,1,0,induction,True,22366,06:52:47,0,False
309772723476,8,15,0,,disruptive,True,23779,07:16:20,,
309772723476,8,15,0,0,induction,True,23898,07:18:19,0,False
309772723476,8,15,0,1,induction,True,23901,07:18:22,0.01,False
309772723476,8,15,0,2,induction,True,23904,07:18:25,0.02,False
309772723476,8,15,0,3,induction,True,23907,07:18:28,0.03,False
309772723476,8,15,0,4,induction,True,23910,07:18:31,0.04,False
309772723476,8,15,0,5,induction,True,23913,07:18:34,0.05,False
309772723476,8,15,0,6,induction,True,23916,07:18:37,0.06,False
309772723476,8,15,0,7,induction,True,23919,07:18:40,0.07,False
309772723476,8,15,0,8,induction,True,23922,07:18:43,0.08,False
309772723476,8,15,0,9,induction,True,23925,07:18:46,0.09,False
309772723476,8,15,0,10,induction,True,23928,07:18:49,0.1,False
309772723476,8,15,0,11,induction,True,23931,07:18:52,0.15,False
309772723476,8,15,0,12,induction,True,23934,07:18:55,0.2,False
309772723476,8,15,0,13,induction,True,23937,07:18:58,0.25,False
309772723476,8,15,0,14,induction,True,23940,07:19:01,0.3,False
309772723476,8,15,0,15,induction,True,23943,07:19:04,0.35,False
309772723476,8,15,0,16,induction,True,23946,07:19:07,0.4,False
309772723476,8,15,0,17,induction,True,23949,07:19:10,0.45,False
309772723476,8,15,0,18,induction,True,23952,07:19:13,0.5,False
309772723476,8,15,0,19,induction,True,23955,07:19:16,0.55,False
309772723476,8,15,0,20,induction,True,23958,07:19:19,0.6,False
309772723476,8,15,0,21,induction,True,23961,07:19:22,0.65,False
309772723476,8,15,0,22,induction,True,23964,07:19:25,0.7,False
309772723476,8,15,0,23,induction,True,23967,07:19:28,0.75,False
309772723476,8,15,0,24,induction,True,23970,07:19:31,0.8,False
309772723476,8,15,0,25,induction,True,23973,07:19:34,0.85,False
309772723476,8,15,0,26,induction,True,23976,07:19:37,0.9,False
309772723476,8,15,0,27,induction,True,23979,07:19:40,0.95,False
309772723476,9,0,0,,disruptive,True,14772,04:46:13,,
309772723476,9,0,0,0,induction,True,14891,04:48:12,0,False
309772723476,9,0,0,1,induction,True,14894,04:48:15,0.01,False
309772723476,9,0,0,2,induction,True,14897,04:48:18,0.02,False
309772723476,9,0,0,3,induction,True,14900,04:48:21,0.03,False
309772723476,9,0,0,4,induction,True,14903,04:48:24,0.04,False
309772723476,9,0,0,5,induction,True,14906,04:48:27,0.05,False
309772723476,9,0,0,6,induction,True,14909,04:48:30,0.06,False
309772723476,9,0,0,7,induction,True,14912,04:48:33,0.07,False
309772723476,9,0,0,8,induction,True,14915,04:48:36,0.08,False
309772723476,9,0,0,9,induction,True,14918,04:48:39,0.09,False
309772723476,9,0,0,10,induction,True,14921,04:48:42,0.1,False
309772723476,9,0,0,11,induction,True,14924,04:48:45,0.15,False
309772723476,9,0,0,12,induction,True,14927,04:48:48,0.2,False
309772723476,9,0,0,13,induction,True,14930,04:48:51,0.25,False
309772723476,9,0,0,14,induction,True,14933,04:48:54,0.3,False
309772723476,9,0,0,15,induction,True,14936,04:48:57,0.35,False
309772723476,9,0,0,16,induction,True,14939,04:49:00,0.4,False
309772723476,9,0,0,17,induction,True,14942,04:49:03,0.45,False
309772723476,9,0,0,18,induction,True,14945,04:49:06,0.5,False
309772723476,9,0,0,19,induction,True,14948,04:49:09,0.55,False
309772723476,9,0,0,20,induction,True,14951,04:49:12,0.6,False
309772723476,9,0,0,21,induction,True,14954,04:49:15,0.65,False
309772723476,9,0,0,22,induction,True,14957,04:49:18,0.7,False
309772723476,9,0,0,23,induction,True,14960,04:49:21,0.75,False
309772723476,9,0,0,24,induction,True,14963,04:49:24,0.8,False
309772723476,9,0,0,25,induction,True,14966,04:49:27,0.85,False
309772723476,9,0,0,26,induction,True,14969,04:49:30,0.9,False
309772723476,9,0,0,27,induction,True,14972,04:49:33,0.95,False
309772723476,9,0,0,28,induction,True,14975,04:49:36,1,False
309772723476,9,0,1,,disruptive,True,14978,04:49:39,,
309772723476,9,0,1,0,induction,True,15097,04:51:38,0,False
309772723476,9,13,0,,disruptive,True,22041,06:47:22,,
309772723476,9,13,0,0,induction,True,22160,06:49:21,0,False
309772723476,9,13,0,1,induction,True,22163,06:49:24,0.01,False
309772723476,9,13,0,2,induction,True,22166,06:49:27,0.02,False
309772723476,9,13,0,3,induction,True,22169,06:49:30,0.03,False
309772723476,9,13,0,4,induction,True,22172,06:49:33,0.04,False
309772723476,9,13,0,5,induction,True,22175,06:49:36,0.05,False
309772723476,9,13,0,6,induction,True,22178,06:49:39,0.06,False
309772723476,9,13,0,7,induction,True,22181,06:49:42,0.07,False
309772723476,9,13,0,8,induction,True,22184,06:49:45,0.08,False
309772723476,9,13,0,9,induction,True,22187,06:49:48,0.09,False
309772723476,9,13,0,10,induction,True,22190,06:49:51,0.1,False
309772723476,9,13,0,11,induction,True,22193,06:49:54,0.15,False
309772723476,9,13,0,12,induction,True,22196,06:49:57,0.2,False
309772723476,9,13,0,13,induction,True,22199,06:50:00,0.25,False
309772723476,9,13,0,14,induction,True,22202,06:50:03,0.3,False
309772723476,9,13,0,15,induction,True,22205,06:50:06,0.35,False
309772723476,9,13,0,16,induction,True,22208,06:50:09,0.4,False
309772723476,9,13,0,17,induction,True,22211,06:50:12,0.45,False
309772723476,9,13,0,18,induction,True,22214,06:50:15,0.5,False
309772723476,9,13,0,19,induction,True,22217,06:50:18,0.55,False
309772723476,9,13,0,20,induction,True,22220,06:50:21,0.6,False
309772723476,9,13,0,21,induction,True,22223,06:50:24,0.65,False
309772723476,9,13,0,22,induction,True,22226,06:50:27,0.7,False
309772723476,9,13,0,23,induction,True,22229,06:50:30,0.75,False
309772723476,9,13,0,24,induction,True,22232,06:50:33,0.8,False
309772723476,9,13,0,25,induction,True,22235,06:50:36,0.85,False
309772723476,9,13,0,26,induction,True,22238,06:50:39,0.9,False
309772723476,9,13,0,27,induction,True,22241,06:50:42,0.95,False
309772723476,9,13,0,28,induction,True,22244,06:50:45,1,False
309772723476,9,13,1,,disruptive,True,22247,06:50:48,,
309772723476,9,13,1,0,induction,True,22366,06:52:47,0,False
309772723476,9,15,0,,disruptive,True,23779,07:16:20,,
309772723476,9,15,0,0,induction,True,23898,07:18:19,0,False
309772723476,9,15,0,1,induction,True,23901,07:18:22,0.01,False
309772723476,9,15,0,2,induction,True,23904,07:18:25,0.02,False
309772723476,9,15,0,3,induction,True,23907,07:18:28,0.03,False
309772723476,9,15,0,4,induction,True,23910,07:18:31,0.04,False
309772723476,9,15,0,5,induction,True,23913,07:18:34,0.05,False
309772723476,9,15,0,6,induction,True,23916,07:18:37,0.06,False
309772723476,9,15,0,7,induction,True,23919,07:18:40,0.07,False
309772723476,9,15,0,8,induction,True,23922,07:18:43,0.08,False
309772723476,9,15,0,9,induction,True,23925,07:18:46,0.09,False
309772723476,9,15,0,10,induction,True,23928,07:18:49,0.1,False
309772723476,9,15,0,11,induction,True,23931,07:18:52,0.15,False
309772723476,9,15,0,12,induction,True,23934,07:18:55,0.2,False
309772723476,9,15,0,13,induction,True,23937,07:18:58,0.25,False
309772723476,9,15,0,14,induction,True,23940,07:19:01,0.3,False
309772723476,9,15,0,15,induction,True,23943,07:19:04,0.35,False
309772723476,9,15,0,16,induction,True,23946,07:19:07,0.4,False
309772723476,9,15,0,17,induction,True,23949,07:19:10,0.45,False
309772723476,9,15,0,18,induction,True,23952,07:19:13,0.5,False
309772723476,9,15,0,19,induction,True,23955,07:19:16,0.55,False
309772723476,9,15,0,20,induction,True,23958,07:19:19,0.6,False
309772723476,9,15,0,21,induction,True,23961,07:19:22,0.65,False
309772723476,9,15,0,22,induction,True,23964,07:19:25,0.7,False
309772723476,9,15,0,23,induction,True,23967,07:19:28,0.75,False
309772723476,9,15,0,24,induction,True,23970,07:19:31,0.8,False
309772723476,9,15,0,25,induction,True,23973,07:19:34,0.85,False
309772723476,9,15,0,26,induction,True,23976,07:19:37,0.9,False
309772723476,9,15,0,27,induction,True,23979,07:19:40,0.95,False
309772723476,10,0,0,,disruptive,True,14772,04:46:13,,
309772723476,10,0,0,0,induction,True,14891,04:48:12,0,False
309772723476,10,0,0,1,induction,True,14894,04:48:15,0.01,False
309772723476,10,0,0,2,induction,True,14897,04:48:18,0.02,False
309772723476,10,0,0,3,induction,True,14900,04:48:21,0.03,False
309772723476,10,0,0,4,induction,True,14903,04:48:24,0.04,False
309772723476,10,0,0,5,induction,True,14906,04:48:27,0.05,False
309772723476,10,0,0,6,induction,True,14909,04:48:30,0.06,False
309772723476,10,0,0,7,induction,True,14912,04:48:33,0.07,False
309772723476,10,0,0,8,induction,True,14915,04:48:36,0.08,False
309772723476,10,0,0,9,induction,True,14918,04:48:39,0.09,False
309772723476,10,0,0,10,induction,True,14921,04:48:42,0.1,False
309772723476,10,0,0,11,induction,True,14924,04:48:45,0.15,False
309772723476,10,0,0,12,induction,True,14927,04:48:48,0.2,False
309772723476,10,0,0,13,induction,True,14930,04:48:51,0.25,False
309772723476,10,0,0,14,induction,True,14933,04:48:54,0.3,False
309772723476,10,0,0,15,induction,True,14936,04:48:57,0.35,False
309772723476,10,0,0,16,induction,True,14939,04:49:00,0.4,False
309772723476,10,0,0,17,induction,True,14942,04:49:03,0.45,False
309772723476,10,0,0,18,induction,True,14945,04:49:06,0.5,False
309772723476,10,0,0,19,induction,True,14948,04:49:09,0.55,False
309772723476,10,0,0,20,induction,True,14951,04:49:12,0.6,False
309772723476,10,0,0,21,induction,True,14954,04:49:15,0.65,False
309772723476,10,0,0,22,induction,True,14957,04:49:18,0.7,False
309772723476,10,0,0,23,induction,True,14960,04:49:21,0.75,False
309772723476,10,0,0,24,induction,True,14963,04:49:24,0.8,False
309772723476,10,0,0,25,induction,True,14966,04:49:27,0.85,False
309772723476,10,0,0,26,induction,True,14969,04:49:30,0.9,False
309772723476,10,0,0,27,induction,True,14972,04:49:33,0.95,False
309772723476,10,0,0,28,induction,True,14975,04:49:36,1,False
309772723476,10,0,1,,disruptive,True,14978,04:49:39,,
309772723476,10,0,1,0,induction,True,15097,04:51:38,0,False
309772723476,10,13,0,,disruptive,True,22041,06:47:22,,
309772723476,10,13,0,0,induction,True,22160,06:49:21,0,False
309772723476,10,13,0,1,induction,True,22163,06:49:24,0.01,False
309772723476,10,13,0,2,induction,True,22166,06:49:27,0.02,False
309772723476,10,13,0,3,induction,True,22169,06:49:30,0.03,False
309772723476,10,13,0,4,induction,True,22172,06:49:33,0.04,False
309772723476,10,13,0,5,induction,True,22175,06:49:36,0.05,False
309772723476,10,13,0,6,induction,True,22178,06:49:39,0.06,False
309772723476,10,13,0,7,induction,True,22181,06:49:42,0.07,False
309772723476,10,13,0,8,induction,True,22184,06:49:45,0.08,False
309772723476,10,13,0,9,induction,True,22187,06:49:48,0.09,False
309772723476,10,13,0,10,induction,True,22190,06:49:51,0.1,False
309772723476,10,13,0,11,induction,True,22193,06:49:54,0.15,False
309772723476,10,13,0,12,induction,True,22196,06:49:57,0.2,False
309772723476,10,13,0,13,induction,True,22199,06:50:00,0.25,False
309772723476,10,13,0,14,induction,True,22202,06:50:03,0.3,False
309772723476,10,13,0,15,induction,True,22205,06:50:06,0.35,False
309772723476,10,13,0,16,induction,True,22208,06:50:09,0.4,False
309772723476,10,13,0,17,induction,True,22211,06:50:12,0.45,False
309772723476,10,13,0,18,induction,True,22214,06:50:15,0.5,False
309772723476,10,13,0,19,induction,True,22217,06:50:18,0.55,False
309772723476,10,13,0,20,induction,True,22220,06:50:21,0.6,False
309772723476,10,13,0,21,induction,True,22223,06:50:24,0.65,False
309772723476,10,13,0,22,induction,True,22226,06:50:27,0.7,False
309772723476,10,13,0,23,induction,True,22229,06:50:30,0.75,False
309772723476,10,13,0,24,induction,True,22232,06:50:33,0.8,False
309772723476,10,13,0,25,induction,True,22235,06:50:36,0.85,False
309772723476,10,13,0,26,induction,True,22238,06:50:39,0.9,False
309772723476,10,13,0,27,induction,True,22241,06:50:42,0.95,False
309772723476,10,13,0,28,induction,True,22244,06:50:45,1,False
309772723476,10,13,1,,disruptive,True,22247,06:50:48,,
309772723476,10,13,1,0,induction,True,22366,06:52:47,0,False
309772723476,10,15,0,,disruptive,True,23779,07:16:20,,
309772723476,10,15,0,0,induction,True,23898,07:18:19,0,False
309772723476,10,15,0,1,induction,True,23901,07:18:22,0.01,False
309772723476,10,15,0,2,induction,True,23904,07:18:25,0.02,False
309772723476,10,15,0,3,induction,True,23907,07:18:28,0.03,False
309772723476,10,15,0,4,induction,True,23910,07:18:31,0.04,False
309772723476,10,15,0,5,induction,True,23913,07:18:34,0.05,False
309772723476,10,15,0,6,induction,True,23916,07:18:37,0.06,False
309772723476,10,15,0,7,induction,True,23919,07:18:40,0.07,False
309772723476,10,15,0,8,induction,True,23922,07:18:43,0.08,False
309772723476,10,15,0,9,induction,True,23925,07:18:46,0.09,False
309772723476,10,15,0,10,induction,True,23928,07:18:49,0.1,False
309772723476,10,15,0,11,induction,True,23931,07:18:52,0.15,False
309772723476,10,15,0,12,induction,True,23934,07:18:55,0.2,False
309772723476,10,15,0,13,induction,True,23937,07:18:58,0.25,False
309772723476,10,15,0,14,induction,True,23940,07:19:01,0.3,False
309772723476,10,15,0,15,induction,True,23943,07:19:04,0.35,False
309772723476,10,15,0,16,induction,True,23946,07:19:07,0.4,False
309772723476,10,15,0,17,induction,True,23949,07:19:10,0.45,False
309772723476,10,15,0,18,induction,True,23952,07:19:13,0.5,False
309772723476,10,15,0,19,induction,True,23955,07:19:16,0.55,False
309772723476,10,15,0,20,induction,True,23958,07:19:19,0.6,False
309772723476,10,15,0,21,induction,True,23961,07:19:22,0.65,False
309772723476,10,15,0,22,induction,True,23964,07:19:25,0.7,False
309772723476,10,15,0,23,induction,True,23967,07:19:28,0.75,False
309772723476,10,15,0,24,induction,True,23970,07:19:31,0.8,False
309772723476,10,15,0,25,induction,True,23973,07:19:34,0.85,False
309772723476,10,15,0,26,induction,True,23976,07:19:37,0.9,False
309772723476,10,15,0,27,induction,True,23979,07:19:40,0.95,False
309772723476,1,20,0,,disruptive,True,16266,04:16:36,,
309772723476,1,20,0,0,induction,True,16385,04:18:35,0,False
309772723476,1,55,0,,disruptive,True,20572,05:28:22,,
309772723476,1,55,0,0,induction,True,20691,05:30:21,0,False
309772723476,1,56,0,,disruptive,True,21085,05:36:55,,
309772723476,1,56,0,0,induction,True,21204,05:38:54,0,False
309772723476,1,56,0,1,induction,True,21208,05:38:58,0.01,False
309772723476,1,56,0,2,induction,True,21211,05:39:01,0.02,False
309772723476,1,56,0,3,induction,True,21214,05:39:04,0.03,False
309772723476,1,56,0,4,induction,True,21217,05:39:07,0.04,False
309772723476,1,56,0,5,induction,True,21220,05:39:10,0.05,False
